id_vente;date;id_magasin;id_produit;quantite;Gross_Sales;COGS;marge;temps_livraison_jours;statut_livraison
SAL006896;2024-02-18;STR003;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL006897;2026-04-25;STR008;PROD001;12;66.0;38.4;27.6;1;À l'heure
SAL006898;2024-06-27;STR005;PROD013;2;99.8;44.0;55.8;1;À l'heure
SAL006899;2025-05-07;STR010;PROD002;10;22.0;11.0;11.0;3;À l'heure
SAL006900;2025-07-25;STR007;PROD002;10;22.0;11.0;11.0;3;À l'heure
SAL006901;2024-10-28;STR005;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL006902;2026-08-21;STR008;PROD013;1;49.9;22.0;27.9;3;À l'heure
SAL006903;2026-09-16;STR010;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL006904;2026-09-03;STR010;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL006905;2024-09-25;STR004;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL006906;2025-09-15;STR002;PROD003;3;10.2;5.4;4.8;1;À l'heure
SAL006907;2024-04-09;STR003;PROD011;4;50.0;16.0;34.0;3;À l'heure
SAL006908;2024-08-02;STR008;PROD009;2;90.0;36.0;54.0;5;En retard
SAL006909;2025-09-16;STR007;PROD005;1;59.9;25.0;34.9;5;En retard
SAL006910;2024-04-06;STR002;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL006911;2026-03-29;STR006;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL006912;2025-09-21;STR009;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL006913;2025-07-01;STR004;PROD004;1;3.8;2.0;1.8;1;À l'heure
SAL006914;2024-12-02;STR009;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL006915;2024-12-24;STR002;PROD008;3;45.0;18.0;27.0;2;À l'heure
SAL006916;2026-03-26;STR002;PROD012;2;59.8;24.0;35.8;1;À l'heure
SAL006917;2024-12-25;STR009;PROD004;4;15.2;8.0;7.2;1;À l'heure
SAL006918;2026-10-11;STR007;PROD004;6;22.8;12.0;10.8;1;À l'heure
SAL006919;2024-12-12;STR007;PROD002;3;6.6;3.3;3.3;5;En retard
SAL006920;2025-07-05;STR001;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL006921;2025-06-21;STR006;PROD003;4;13.6;7.2;6.4;1;À l'heure
SAL006922;2025-10-15;STR007;PROD004;8;30.4;16.0;14.4;4;En retard
SAL006923;2025-02-25;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL006924;2024-12-01;STR006;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL006925;2024-02-26;STR002;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL006926;2026-10-13;STR006;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL006927;2026-06-30;STR004;PROD004;4;15.2;8.0;7.2;1;À l'heure
SAL006928;2025-12-17;STR009;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL006929;2024-10-11;STR001;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL006930;2025-12-22;STR008;PROD001;1;5.5;3.2;2.3;2;À l'heure
SAL006931;2025-01-20;STR005;PROD006;1;19.9;8.5;11.4;4;En retard
SAL006932;2026-08-07;STR001;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL006933;2026-02-08;STR004;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL006934;2026-04-19;STR001;PROD012;4;119.6;48.0;71.6;2;À l'heure
SAL006935;2024-01-11;STR006;PROD002;9;19.8;9.9;9.9;2;À l'heure
SAL006936;2026-08-29;STR002;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL006937;2025-11-02;STR005;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL006938;2024-09-16;STR007;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL006939;2025-01-27;STR002;PROD002;1;2.2;1.1;1.1;2;À l'heure
SAL006940;2025-08-22;STR006;PROD004;9;34.2;18.0;16.2;1;À l'heure
SAL006941;2026-11-05;STR006;PROD012;1;29.9;12.0;17.9;4;En retard
SAL006942;2026-01-25;STR005;PROD009;2;90.0;36.0;54.0;4;En retard
SAL006943;2025-12-11;STR005;PROD009;3;135.0;54.0;81.0;8;En retard
SAL006944;2026-10-30;STR003;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL006945;2025-04-21;STR010;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL006946;2024-01-24;STR010;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL006947;2024-11-07;STR002;PROD004;15;57.0;30.0;27.0;1;À l'heure
SAL006948;2025-04-06;STR007;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL006949;2024-01-22;STR001;PROD001;7;38.5;22.4;16.1;1;À l'heure
SAL006950;2024-06-28;STR006;PROD002;6;13.2;6.6;6.6;3;À l'heure
SAL006951;2026-03-01;STR006;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL006952;2025-12-30;STR003;PROD001;13;71.5;41.6;29.9;1;À l'heure
SAL006953;2026-01-18;STR002;PROD008;1;15.0;6.0;9.0;3;À l'heure
SAL006954;2025-12-16;STR002;PROD009;3;135.0;54.0;81.0;3;À l'heure
SAL006955;2024-12-04;STR009;PROD010;1;39.9;15.0;24.9;3;À l'heure
SAL006956;2025-06-14;STR005;PROD012;2;59.8;24.0;35.8;2;À l'heure
SAL006957;2025-11-22;STR007;PROD006;1;19.9;8.5;11.4;5;En retard
SAL006958;2024-06-10;STR005;PROD002;10;22.0;11.0;11.0;1;À l'heure
SAL006959;2026-12-20;STR007;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL006960;2025-05-04;STR004;PROD009;1;45.0;18.0;27.0;3;À l'heure
SAL006961;2024-01-05;STR008;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL006962;2024-03-16;STR010;PROD003;8;27.2;14.4;12.8;2;À l'heure
SAL006963;2024-01-07;STR010;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL006964;2025-11-11;STR007;PROD002;8;17.6;8.8;8.8;4;En retard
SAL006965;2025-04-17;STR010;PROD011;1;12.5;4.0;8.5;3;À l'heure
SAL006966;2026-03-22;STR005;PROD005;1;59.9;25.0;34.9;4;En retard
SAL006967;2026-04-17;STR006;PROD011;3;37.5;12.0;25.5;5;En retard
SAL006968;2025-08-25;STR005;PROD002;6;13.2;6.6;6.6;5;En retard
SAL006969;2024-11-13;STR007;PROD007;1;79.9;35.0;44.9;6;En retard
SAL006970;2024-08-19;STR002;PROD011;2;25.0;8.0;17.0;2;À l'heure
SAL006971;2024-11-23;STR005;PROD010;2;79.8;30.0;49.8;5;En retard
SAL006972;2024-08-25;STR010;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL006973;2026-08-07;STR003;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL006974;2026-06-13;STR009;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL006975;2025-09-10;STR006;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL006976;2024-09-06;STR010;PROD004;12;45.6;24.0;21.6;1;À l'heure
SAL006977;2024-07-16;STR003;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL006978;2025-02-19;STR007;PROD004;9;34.2;18.0;16.2;1;À l'heure
SAL006979;2026-01-01;STR004;PROD010;1;39.9;15.0;24.9;4;En retard
SAL006980;2026-07-26;STR003;PROD008;3;45.0;18.0;27.0;2;À l'heure
SAL006981;2024-08-03;STR008;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL006982;2026-03-25;STR004;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL006983;2025-09-01;STR001;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL006984;2025-05-25;STR006;PROD010;4;159.6;60.0;99.6;1;À l'heure
SAL006985;2026-07-06;STR010;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL006986;2024-06-05;STR001;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL006987;2024-06-10;STR005;PROD001;9;49.5;28.8;20.7;1;À l'heure
SAL006988;2024-02-11;STR007;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL006989;2024-10-29;STR006;PROD002;2;4.4;2.2;2.2;1;À l'heure
SAL006990;2026-10-10;STR002;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL006991;2026-02-02;STR004;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL006992;2024-04-29;STR002;PROD009;1;45.0;18.0;27.0;3;À l'heure
SAL006993;2025-11-04;STR001;PROD007;1;79.9;35.0;44.9;3;À l'heure
SAL006994;2025-10-22;STR003;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL006995;2024-05-02;STR003;PROD008;3;45.0;18.0;27.0;1;À l'heure
SAL006996;2025-10-14;STR007;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL006997;2026-07-09;STR001;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL006998;2026-10-10;STR009;PROD006;1;19.9;8.5;11.4;4;En retard
SAL006999;2026-02-27;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007000;2024-09-13;STR004;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007001;2026-01-26;STR003;PROD009;1;45.0;18.0;27.0;4;En retard
SAL007002;2025-08-20;STR003;PROD011;1;12.5;4.0;8.5;3;À l'heure
SAL007003;2026-03-01;STR002;PROD008;4;60.0;24.0;36.0;2;À l'heure
SAL007004;2025-11-10;STR002;PROD013;4;199.6;88.0;111.6;3;À l'heure
SAL007005;2026-10-29;STR010;PROD001;10;55.0;32.0;23.0;2;À l'heure
SAL007006;2026-03-06;STR005;PROD004;4;15.2;8.0;7.2;2;À l'heure
SAL007007;2025-08-30;STR009;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007008;2024-11-26;STR002;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL007009;2024-02-25;STR002;PROD008;4;60.0;24.0;36.0;2;À l'heure
SAL007010;2024-04-14;STR006;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL007011;2025-06-30;STR010;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL007012;2026-03-03;STR002;PROD003;15;51.0;27.0;24.0;2;À l'heure
SAL007013;2025-05-03;STR004;PROD004;12;45.6;24.0;21.6;2;À l'heure
SAL007014;2026-12-09;STR006;PROD012;3;89.7;36.0;53.7;5;En retard
SAL007015;2024-10-29;STR005;PROD007;1;79.9;35.0;44.9;4;En retard
SAL007016;2026-10-21;STR001;PROD008;1;15.0;6.0;9.0;4;En retard
SAL007017;2025-10-11;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007018;2025-10-09;STR001;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL007019;2025-01-15;STR003;PROD009;4;180.0;72.0;108.0;1;À l'heure
SAL007020;2024-06-10;STR010;PROD009;3;135.0;54.0;81.0;2;À l'heure
SAL007021;2024-01-19;STR005;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL007022;2026-08-31;STR010;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL007023;2024-08-30;STR005;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007024;2024-05-08;STR010;PROD008;4;60.0;24.0;36.0;1;À l'heure
SAL007025;2025-02-12;STR006;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL007026;2026-03-02;STR010;PROD001;3;16.5;9.6;6.9;1;À l'heure
SAL007027;2026-07-31;STR008;PROD001;4;22.0;12.8;9.2;3;À l'heure
SAL007028;2024-08-09;STR005;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL007029;2025-03-20;STR001;PROD002;7;15.4;7.7;7.7;2;À l'heure
SAL007030;2025-09-09;STR005;PROD008;2;30.0;12.0;18.0;3;À l'heure
SAL007031;2025-06-06;STR003;PROD001;1;5.5;3.2;2.3;5;En retard
SAL007032;2024-06-14;STR004;PROD013;1;49.9;22.0;27.9;5;En retard
SAL007033;2025-12-08;STR008;PROD002;13;28.6;14.3;14.3;1;À l'heure
SAL007034;2026-01-12;STR007;PROD008;1;15.0;6.0;9.0;7;En retard
SAL007035;2026-10-05;STR005;PROD012;4;119.6;48.0;71.6;2;À l'heure
SAL007036;2026-07-01;STR002;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL007037;2026-11-02;STR006;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL007038;2024-12-30;STR006;PROD010;2;79.8;30.0;49.8;1;À l'heure
SAL007039;2024-08-12;STR010;PROD002;6;13.2;6.6;6.6;1;À l'heure
SAL007040;2026-09-22;STR010;PROD002;1;2.2;1.1;1.1;4;En retard
SAL007041;2024-07-12;STR006;PROD011;1;12.5;4.0;8.5;1;À l'heure
SAL007042;2024-02-26;STR009;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007043;2024-07-31;STR008;PROD005;1;59.9;25.0;34.9;4;En retard
SAL007044;2024-04-26;STR008;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL007045;2025-08-21;STR001;PROD008;3;45.0;18.0;27.0;3;À l'heure
SAL007046;2025-02-13;STR005;PROD012;1;29.9;12.0;17.9;2;À l'heure
SAL007047;2026-03-22;STR007;PROD012;3;89.7;36.0;53.7;4;En retard
SAL007048;2026-07-17;STR006;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007049;2024-01-04;STR005;PROD012;1;29.9;12.0;17.9;1;À l'heure
SAL007050;2024-01-23;STR008;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL007051;2026-07-09;STR003;PROD004;15;57.0;30.0;27.0;2;À l'heure
SAL007052;2026-01-14;STR006;PROD010;2;79.8;30.0;49.8;1;À l'heure
SAL007053;2025-08-24;STR005;PROD004;2;7.6;4.0;3.6;1;À l'heure
SAL007054;2026-09-14;STR008;PROD002;3;6.6;3.3;3.3;4;En retard
SAL007055;2025-04-13;STR004;PROD003;13;44.2;23.4;20.8;1;À l'heure
SAL007056;2026-08-27;STR008;PROD001;6;33.0;19.2;13.8;2;À l'heure
SAL007057;2025-09-18;STR010;PROD001;3;16.5;9.6;6.9;2;À l'heure
SAL007058;2024-07-25;STR002;PROD007;1;79.9;35.0;44.9;5;En retard
SAL007059;2026-10-10;STR009;PROD005;1;59.9;25.0;34.9;5;En retard
SAL007060;2024-03-21;STR009;PROD003;1;3.4;1.8;1.6;1;À l'heure
SAL007061;2025-09-06;STR010;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007062;2025-04-27;STR010;PROD002;6;13.2;6.6;6.6;1;À l'heure
SAL007063;2025-08-14;STR006;PROD003;10;34.0;18.0;16.0;2;À l'heure
SAL007064;2024-02-02;STR004;PROD001;4;22.0;12.8;9.2;3;À l'heure
SAL007065;2024-02-04;STR004;PROD008;3;45.0;18.0;27.0;2;À l'heure
SAL007066;2026-09-26;STR006;PROD002;5;11.0;5.5;5.5;1;À l'heure
SAL007067;2026-12-09;STR005;PROD007;1;79.9;35.0;44.9;4;En retard
SAL007068;2024-10-06;STR006;PROD011;2;25.0;8.0;17.0;1;À l'heure
SAL007069;2024-05-31;STR007;PROD009;2;90.0;36.0;54.0;2;À l'heure
SAL007070;2025-12-01;STR007;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL007071;2026-01-04;STR009;PROD002;7;15.4;7.7;7.7;3;À l'heure
SAL007072;2026-10-15;STR008;PROD002;12;26.4;13.2;13.2;1;À l'heure
SAL007073;2025-10-26;STR006;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL007074;2026-07-11;STR006;PROD010;1;39.9;15.0;24.9;3;À l'heure
SAL007075;2025-03-28;STR005;PROD008;3;45.0;18.0;27.0;3;À l'heure
SAL007076;2025-09-11;STR001;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL007077;2026-11-22;STR009;PROD004;6;22.8;12.0;10.8;3;À l'heure
SAL007078;2024-01-16;STR009;PROD004;13;49.4;26.0;23.4;4;En retard
SAL007079;2026-01-08;STR009;PROD002;6;13.2;6.6;6.6;2;À l'heure
SAL007080;2025-12-15;STR008;PROD010;4;159.6;60.0;99.6;2;À l'heure
SAL007081;2025-12-14;STR010;PROD001;9;49.5;28.8;20.7;2;À l'heure
SAL007082;2024-04-07;STR003;PROD010;3;119.7;45.0;74.7;3;À l'heure
SAL007083;2024-04-25;STR001;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL007084;2026-08-22;STR008;PROD004;3;11.4;6.0;5.4;1;À l'heure
SAL007085;2024-12-14;STR007;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL007086;2024-08-19;STR005;PROD010;2;79.8;30.0;49.8;5;En retard
SAL007087;2026-11-01;STR010;PROD011;4;50.0;16.0;34.0;1;À l'heure
SAL007088;2026-09-10;STR007;PROD008;1;15.0;6.0;9.0;2;À l'heure
SAL007089;2025-09-30;STR010;PROD002;12;26.4;13.2;13.2;1;À l'heure
SAL007090;2024-10-11;STR004;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL007091;2025-09-27;STR009;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL007092;2025-06-28;STR010;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL007093;2025-01-26;STR002;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL007094;2024-03-17;STR009;PROD001;3;16.5;9.6;6.9;1;À l'heure
SAL007095;2024-10-23;STR009;PROD001;6;33.0;19.2;13.8;2;À l'heure
SAL007096;2024-11-25;STR005;PROD004;10;38.0;20.0;18.0;1;À l'heure
SAL007097;2026-12-22;STR001;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007098;2024-09-26;STR007;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL007099;2024-08-03;STR010;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL007100;2025-05-24;STR010;PROD002;9;19.8;9.9;9.9;1;À l'heure
SAL007101;2025-08-01;STR004;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL007102;2026-12-12;STR009;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL007103;2025-05-10;STR006;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL007104;2026-08-05;STR003;PROD002;15;33.0;16.5;16.5;1;À l'heure
SAL007105;2024-04-03;STR006;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL007106;2025-09-16;STR010;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL007107;2024-08-16;STR006;PROD003;6;20.4;10.8;9.6;2;À l'heure
SAL007108;2024-09-06;STR005;PROD013;1;49.9;22.0;27.9;1;À l'heure
SAL007109;2025-12-21;STR002;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL007110;2026-09-06;STR010;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL007111;2024-06-30;STR010;PROD004;13;49.4;26.0;23.4;2;À l'heure
SAL007112;2024-09-23;STR002;PROD003;4;13.6;7.2;6.4;2;À l'heure
SAL007113;2026-09-30;STR007;PROD001;5;27.5;16.0;11.5;1;À l'heure
SAL007114;2024-10-07;STR002;PROD005;1;59.9;25.0;34.9;4;En retard
SAL007115;2026-08-19;STR006;PROD013;1;49.9;22.0;27.9;4;En retard
SAL007116;2025-10-28;STR005;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL007117;2025-06-14;STR004;PROD004;6;22.8;12.0;10.8;1;À l'heure
SAL007118;2025-02-26;STR007;PROD001;8;44.0;25.6;18.4;2;À l'heure
SAL007119;2026-09-07;STR008;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL007120;2025-03-29;STR004;PROD008;3;45.0;18.0;27.0;4;En retard
SAL007121;2024-09-23;STR001;PROD008;1;15.0;6.0;9.0;2;À l'heure
SAL007122;2025-05-21;STR001;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL007123;2024-11-11;STR001;PROD008;4;60.0;24.0;36.0;2;À l'heure
SAL007124;2026-02-02;STR001;PROD003;4;13.6;7.2;6.4;2;À l'heure
SAL007125;2026-06-16;STR005;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL007126;2026-08-10;STR004;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL007127;2026-05-24;STR009;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL007128;2026-07-04;STR003;PROD007;1;79.9;35.0;44.9;1;À l'heure
SAL007129;2024-01-22;STR007;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL007130;2025-01-18;STR008;PROD005;1;59.9;25.0;34.9;4;En retard
SAL007131;2024-04-12;STR006;PROD009;1;45.0;18.0;27.0;1;À l'heure
SAL007132;2026-06-18;STR010;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL007133;2026-01-02;STR001;PROD010;1;39.9;15.0;24.9;1;À l'heure
SAL007134;2024-04-19;STR008;PROD010;2;79.8;30.0;49.8;1;À l'heure
SAL007135;2026-12-24;STR010;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL007136;2025-10-31;STR003;PROD004;9;34.2;18.0;16.2;3;À l'heure
SAL007137;2026-11-08;STR008;PROD013;4;199.6;88.0;111.6;2;À l'heure
SAL007138;2025-01-18;STR004;PROD001;7;38.5;22.4;16.1;1;À l'heure
SAL007139;2024-07-08;STR008;PROD001;9;49.5;28.8;20.7;2;À l'heure
SAL007140;2026-01-31;STR001;PROD010;4;159.6;60.0;99.6;4;En retard
SAL007141;2024-12-25;STR003;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL007142;2026-05-24;STR006;PROD013;1;49.9;22.0;27.9;3;À l'heure
SAL007143;2026-06-04;STR009;PROD003;1;3.4;1.8;1.6;1;À l'heure
SAL007144;2024-03-19;STR002;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL007145;2025-08-18;STR001;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL007146;2026-06-04;STR010;PROD001;6;33.0;19.2;13.8;2;À l'heure
SAL007147;2026-10-11;STR003;PROD008;1;15.0;6.0;9.0;3;À l'heure
SAL007148;2024-05-28;STR004;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL007149;2024-01-10;STR005;PROD005;1;59.9;25.0;34.9;1;À l'heure
SAL007150;2026-03-02;STR003;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL007151;2026-12-14;STR010;PROD008;1;15.0;6.0;9.0;1;À l'heure
SAL007152;2026-05-21;STR002;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL007153;2024-06-28;STR002;PROD001;3;16.5;9.6;6.9;1;À l'heure
SAL007154;2026-01-13;STR007;PROD003;3;10.2;5.4;4.8;2;À l'heure
SAL007155;2025-01-15;STR009;PROD012;3;89.7;36.0;53.7;2;À l'heure
SAL007156;2025-03-26;STR010;PROD007;1;79.9;35.0;44.9;2;À l'heure
SAL007157;2025-01-28;STR002;PROD001;4;22.0;12.8;9.2;1;À l'heure
SAL007158;2026-08-22;STR007;PROD001;6;33.0;19.2;13.8;1;À l'heure
SAL007159;2025-03-08;STR007;PROD005;1;59.9;25.0;34.9;7;En retard
SAL007160;2026-08-11;STR007;PROD009;3;135.0;54.0;81.0;5;En retard
SAL007161;2026-08-03;STR003;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL007162;2026-11-29;STR007;PROD010;1;39.9;15.0;24.9;2;À l'heure
SAL007163;2026-02-04;STR001;PROD002;6;13.2;6.6;6.6;1;À l'heure
SAL007164;2026-06-26;STR010;PROD011;3;37.5;12.0;25.5;3;À l'heure
SAL007165;2024-03-25;STR001;PROD009;3;135.0;54.0;81.0;1;À l'heure
SAL007166;2026-02-22;STR005;PROD006;1;19.9;8.5;11.4;7;En retard
SAL007167;2026-03-26;STR002;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL007168;2025-12-07;STR009;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL007169;2024-09-26;STR007;PROD012;1;29.9;12.0;17.9;4;En retard
SAL007170;2026-04-20;STR004;PROD003;3;10.2;5.4;4.8;1;À l'heure
SAL007171;2026-11-08;STR004;PROD006;1;19.9;8.5;11.4;2;À l'heure
SAL007172;2026-11-29;STR002;PROD013;3;149.7;66.0;83.7;2;À l'heure
SAL007173;2025-05-30;STR005;PROD004;3;11.4;6.0;5.4;2;À l'heure
SAL007174;2026-11-22;STR004;PROD013;1;49.9;22.0;27.9;2;À l'heure
SAL007175;2025-03-25;STR001;PROD012;3;89.7;36.0;53.7;1;À l'heure
SAL007176;2025-11-15;STR008;PROD010;4;159.6;60.0;99.6;2;À l'heure
SAL007177;2025-09-16;STR003;PROD002;7;15.4;7.7;7.7;2;À l'heure
SAL007178;2026-06-03;STR006;PROD013;3;149.7;66.0;83.7;1;À l'heure
SAL007179;2024-11-14;STR004;PROD003;9;30.6;16.2;14.4;1;À l'heure
SAL007180;2025-05-02;STR009;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL007181;2025-03-26;STR007;PROD011;1;12.5;4.0;8.5;2;À l'heure
SAL007182;2024-12-18;STR009;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL007183;2026-08-12;STR010;PROD009;1;45.0;18.0;27.0;2;À l'heure
SAL007184;2026-11-02;STR003;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL007185;2024-11-15;STR001;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL007186;2024-03-25;STR005;PROD010;2;79.8;30.0;49.8;6;En retard
SAL007187;2024-09-04;STR003;PROD009;1;45.0;18.0;27.0;3;À l'heure
SAL007188;2025-07-21;STR006;PROD004;7;26.6;14.0;12.6;1;À l'heure
SAL007189;2025-11-14;STR008;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL007190;2025-10-05;STR004;PROD005;1;59.9;25.0;34.9;4;En retard
SAL007191;2025-04-23;STR005;PROD010;3;119.7;45.0;74.7;3;À l'heure
SAL007192;2025-12-13;STR005;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL007193;2025-01-02;STR004;PROD013;2;99.8;44.0;55.8;1;À l'heure
SAL007194;2024-12-22;STR004;PROD009;4;180.0;72.0;108.0;2;À l'heure
SAL007195;2025-02-11;STR004;PROD013;4;199.6;88.0;111.6;1;À l'heure
SAL007196;2024-06-27;STR004;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL007197;2025-01-01;STR004;PROD008;3;45.0;18.0;27.0;4;En retard
SAL007198;2026-11-25;STR005;PROD011;3;37.5;12.0;25.5;1;À l'heure
SAL007199;2025-04-07;STR002;PROD001;5;27.5;16.0;11.5;1;À l'heure
SAL007200;2026-04-07;STR002;PROD005;1;59.9;25.0;34.9;2;À l'heure
SAL007201;2024-05-25;STR009;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL007202;2025-01-14;STR002;PROD001;7;38.5;22.4;16.1;4;En retard
SAL007203;2024-06-16;STR006;PROD010;3;119.7;45.0;74.7;2;À l'heure
SAL007204;2024-03-27;STR002;PROD006;1;19.9;8.5;11.4;4;En retard
SAL007205;2024-06-02;STR005;PROD007;1;79.9;35.0;44.9;7;En retard
SAL007206;2025-05-11;STR004;PROD012;4;119.6;48.0;71.6;1;À l'heure
SAL007207;2024-11-10;STR007;PROD005;1;59.9;25.0;34.9;4;En retard
SAL007208;2025-12-23;STR007;PROD001;8;44.0;25.6;18.4;4;En retard
SAL007209;2026-02-02;STR006;PROD006;1;19.9;8.5;11.4;1;À l'heure
SAL007210;2024-09-18;STR010;PROD010;3;119.7;45.0;74.7;1;À l'heure
SAL007211;2025-05-01;STR005;PROD005;1;59.9;25.0;34.9;4;En retard
SAL007212;2025-03-29;STR001;PROD006;1;19.9;8.5;11.4;3;À l'heure
SAL007213;2025-03-18;STR003;PROD011;3;37.5;12.0;25.5;2;À l'heure
SAL007214;2025-06-26;STR009;PROD010;1;39.9;15.0;24.9;4;En retard
